Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,DayOfWeek,Holiday,Sales_3week_MA,Sales_12week_MA,Temp_Bin,Season,zscore_sales,is_outlier
22,2010-08-20,1017045.44,0,73.21,2.796,136.5249182,8.433,2010,8,33,4,No Holiday,1006823.0033333333,1039276.9991666666,Warm,Summer,-0.07129158767277616,0
22,2010-08-27,1081420.96,0,68.99,2.77,136.557015,8.433,2010,8,34,4,No Holiday,1030521.2766666667,1038100.485,Warm,Summer,0.32933635397145633,0
22,2010-09-03,1074535.88,0,75.85,2.735,136.5891118,8.433,2010,9,35,4,No Holiday,1057667.4266666665,1039212.1025,Warm,Fall,0.2864884604172621,0
22,2010-09-10,924174.4,1,68.6,2.717,136.6212085,8.433,2010,9,36,4,Holiday,1026710.4133333332,1028485.3650000001,Warm,Fall,-0.6492555962518003,0
22,2010-09-17,918285.97,0,62.49,2.716,136.6338071,8.433,2010,9,37,4,No Holiday,972332.0833333331,1013757.5016666666,Warm,Fall,-0.6859010414523388,0
22,2010-09-24,902779.25,0,65.14,2.718,136.6317821,8.433,2010,9,38,4,No Holiday,915079.8733333332,995634.1299999999,Warm,Fall,-0.7824039561511783,0
22,2010-10-01,905987.17,0,69.31,2.717,136.6297571,8.572,2010,10,39,4,No Holiday,909017.4633333333,980078.5391666666,Warm,Fall,-0.7624401191746477,0
22,2010-10-08,1015051.62,0,56.32,2.776,136.6277321,8.572,2010,10,40,4,No Holiday,941272.6799999998,982300.0916666667,Mild,Fall,-0.08369972049421329,0
22,2010-10-15,954401.46,0,55.23,2.878,136.6401935,8.572,2010,10,41,4,No Holiday,958480.0833333331,980656.6133333333,Mild,Fall,-0.46114364267446706,0
22,2010-10-22,960998.52,0,50.24,2.919,136.688871,8.572,2010,10,42,4,No Holiday,976817.1999999998,979842.02,Mild,Fall,-0.4200881829484171,0
22,2010-10-29,1025766.27,0,57.73,2.938,136.7375484,8.572,2010,10,43,4,No Holiday,980388.7499999999,981128.6974999999,Mild,Fall,-0.017019277758552536,0
22,2010-11-05,1006888.16,0,44.34,2.938,136.7862258,8.572,2010,11,44,4,No Holiday,997884.3166666665,982277.9249999999,Mild,Fall,-0.1345033516958721,0
22,2010-11-12,1043698.64,0,44.42,2.961,136.8349032,8.572,2010,11,45,4,No Holiday,1025451.0233333333,984499.025,Mild,Fall,0.09457917584466156,0
22,2010-11-19,985896.44,0,48.62,3.03,136.7715714,8.572,2010,11,46,4,No Holiday,1012161.08,976538.6483333333,Mild,Fall,-0.26514104712997655,0
22,2010-11-26,1564502.26,1,44.61,3.07,136.6895714,8.572,2010,11,47,4,Holiday,1198032.4466666665,1017369.18,Mild,Fall,3.3356944675186546,1
22,2010-12-03,1230514.58,0,39.42,3.065,136.6075714,8.572,2010,12,48,4,No Holiday,1260304.4266666665,1042897.5283333333,Cold,Winter,1.257190142071147,0
22,2010-12-10,1367202.84,0,28.43,3.132,136.5255714,8.572,2010,12,49,4,No Holiday,1387406.5599999998,1080307.2675,Cold,Winter,2.1078416979845076,0
22,2010-12-17,1527682.99,0,30.46,3.139,136.5292811,8.572,2010,12,50,4,No Holiday,1375133.47,1132382.5791666668,Cold,Winter,3.1065572372027948,1
22,2010-12-24,1962445.04,0,29.76,3.15,136.597273,8.572,2010,12,51,4,No Holiday,1619110.29,1220420.735,Cold,Winter,5.812210336339343,1
22,2010-12-31,774262.28,1,28.49,3.177,136.665265,8.572,2010,12,52,4,Holiday,1421463.4366666668,1200354.9566666668,Cold,Winter,-1.5822031524520945,0
22,2011-01-07,873954.7,0,32.56,3.193,136.7332569,8.458,2011,1,1,4,No Holiday,1203554.0066666666,1193651.06,Cold,Winter,-0.961787674299339,0
22,2011-01-14,807535.52,0,24.76,3.215,136.803477,8.458,2011,1,2,4,No Holiday,818584.1666666666,1180862.4766666666,Cold,Winter,-1.375133917857414,0
22,2011-01-21,855001.02,0,26.8,3.232,136.8870657,8.458,2011,1,3,4,No Holiday,845497.08,1166632.0391666668,Cold,Winter,-1.0797420427453481,0
22,2011-01-28,799369.15,0,20.61,3.243,136.9706544,8.458,2011,1,4,4,No Holiday,820635.23,1149338.7883333333,Cold,Winter,-1.4259556588515871,0
22,2011-02-04,946060.98,0,26.39,3.24,137.0542431,8.458,2011,2,5,4,No Holiday,866810.3833333333,1141202.3166666667,Cold,Winter,-0.5130489218042493,0
22,2011-02-11,1009206.33,1,28.89,3.255,137.1378318,8.458,2011,2,6,4,Holiday,918212.1533333333,1143144.8074999999,Cold,Winter,-0.12007669268820302,0
22,2011-02-18,975964.86,0,35.34,3.263,137.2511849,8.458,2011,2,7,4,No Holiday,977077.39,1094100.0241666667,Cold,Winter,-0.32694821315636374,0
22,2011-02-25,911245.43,0,30.23,3.281,137.3764439,8.458,2011,2,8,4,No Holiday,965472.2066666667,1067494.2616666667,Cold,Winter,-0.729716408664345,0
22,2011-03-04,997353.15,0,33.52,3.437,137.5017028,8.458,2011,3,9,4,No Holiday,961521.1466666666,1036673.4541666667,Cold,Spring,-0.19384254507026621,0
22,2011-03-11,944587.23,0,41.42,3.6,137.6269617,8.458,2011,3,10,4,No Holiday,951061.9366666666,988082.1408333333,Mild,Spring,-0.5222205048687152,0
22,2011-03-18,926427.12,0,43.38,3.634,137.7398929,8.458,2011,3,11,4,No Holiday,956122.5,901747.3141666666,Mild,Spring,-0.6352362519932874,0
22,2011-03-25,933528.39,0,38.77,3.624,137.8478929,8.458,2011,3,12,4,No Holiday,934847.58,915019.4899999999,Cold,Spring,-0.5910429439911159,0
22,2011-04-01,951588.37,0,36.04,3.638,137.9558929,8.252,2011,4,13,4,No Holiday,937181.2933333333,921488.9625,Cold,Spring,-0.47865033553473385,0
22,2011-04-08,969046.69,0,44.42,3.72,138.0638929,8.252,2011,4,14,4,No Holiday,951387.8166666665,934948.2266666667,Mild,Spring,-0.37000203558832073,0
22,2011-04-15,1008557.04,0,48.88,3.823,138.1646952,8.252,2011,4,15,4,No Holiday,976397.3666666666,947744.5616666666,Mild,Spring,-0.12411741680554067,0
22,2011-04-22,1152781.9,0,47.76,3.919,138.2475036,8.252,2011,4,16,4,No Holiday,1043461.8766666666,977195.6241666665,Mild,Spring,0.7734366347303154,0
22,2011-04-29,926133.8,0,57.2,3.988,138.3303119,8.252,2011,4,17,4,No Holiday,1029157.58,975535.0258333334,Mild,Spring,-0.6370616692923331,0
22,2011-05-06,1032076.06,0,53.63,4.078,138.4131202,8.252,2011,5,18,4,No Holiday,1036997.2533333333,977440.8366666668,Mild,Spring,0.022248415611650547,0
22,2011-05-13,1001558.74,0,57.71,4.095,138.4959286,8.252,2011,5,19,4,No Holiday,986589.5333333332,979573.66,Mild,Spring,-0.167669911977756,0
22,2011-05-20,970307.83,0,58.56,4.101,138.587106,8.252,2011,5,20,4,No Holiday,1001314.21,984495.5266666667,Mild,Spring,-0.3621535875707325,0
22,2011-05-27,1021568.34,0,62.59,4.034,138.6782834,8.252,2011,5,21,4,No Holiday,997811.6366666666,986513.4591666666,Warm,Spring,-0.04314424040066545,0
22,2011-06-03,1125169.92,0,70.09,3.973,138.7694608,8.252,2011,6,22,4,No Holiday,1039015.3633333333,1001562.0166666667,Warm,Summer,0.6015990990937612,0
22,2011-06-10,1060868.49,0,69.53,3.924,138.8606382,8.252,2011,6,23,4,No Holiday,1069202.2499999998,1012765.4641666667,Warm,Summer,0.2014322414795522,0
22,2011-06-17,1042454.61,0,63.97,3.873,139.0028333,8.252,2011,6,24,4,No Holiday,1076164.3399999999,1021842.6491666668,Warm,Summer,0.08683720842841879,0
22,2011-06-24,1012584.2,0,68.53,3.851,139.1832917,8.252,2011,6,25,4,No Holiday,1038635.7666666666,1026925.6349999999,Warm,Summer,-0.09905520648907327,0
22,2011-07-01,1077491.68,0,70.8,3.815,139.36375,8.023,2011,7,26,4,No Holiday,1044176.8299999997,1035962.7174999999,Warm,Summer,0.3048832799062859,0
22,2011-07-08,1017050.65,0,74.22,3.784,139.5442083,8.023,2011,7,27,4,No Holiday,1035708.8433333333,1036670.5183333332,Warm,Summer,-0.07125916429854946,0
22,2011-07-15,961953.57,0,75.2,3.827,139.7006325,8.023,2011,7,28,4,No Holiday,1018831.9666666664,1020768.1575000001,Warm,Summer,-0.41414462372485983,0
22,2011-07-22,964683.8,0,77.79,3.882,139.7969712,8.023,2011,7,29,4,No Holiday,981229.3399999999,1023980.6575000001,Warm,Summer,-0.3971535932040132,0
22,2011-07-29,944958.69,0,75.32,3.898,139.8933099,8.023,2011,7,30,4,No Holiday,957198.6866666665,1016720.8766666666,Warm,Summer,-0.5199087991892403,0
22,2011-08-05,983232.96,0,75.33,3.903,139.9896486,8.023,2011,8,31,4,No Holiday,964291.8166666665,1015193.7283333332,Warm,Summer,-0.28171667261635047,0
22,2011-08-12,991779.2,0,74.69,3.88,140.0859873,8.023,2011,8,32,4,No Holiday,973323.6166666666,1016983.0091666667,Warm,Summer,-0.228530888020007,0
22,2011-08-19,973004.91,0,71.3,3.82,140.1289205,8.023,2011,8,33,4,No Holiday,982672.3566666666,1012936.0566666666,Warm,Summer,-0.34536885932543276,0
22,2011-08-26,1181815.31,0,72.22,3.796,140.1629528,8.023,2011,8,34,4,No Holiday,1048866.4733333334,1017656.5058333332,Warm,Summer,0.9541201505638672,0
22,2011-09-02,912762.76,0,69.16,3.784,140.196985,8.023,2011,9,35,4,No Holiday,1022527.6599999998,1005314.3616666665,Warm,Fall,-0.7202736143429161,0
22,2011-09-09,1004434.54,1,69.14,3.809,140.2310173,8.023,2011,9,36,4,Holiday,1033004.2033333335,1002146.0225,Warm,Fall,-0.14977295620045894,0
22,2011-09-16,937420.65,0,68.08,3.809,140.2735,8.023,2011,9,37,4,No Holiday,951539.3166666668,995882.3933333334,Warm,Fall,-0.5668202563585472,0
22,2011-09-23,899834.75,0,62.36,3.758,140.32725,8.023,2011,9,38,4,No Holiday,947229.98,981077.6491666668,Warm,Fall,-0.8007284523909204,0
22,2011-09-30,953314.16,0,69.78,3.684,140.381,8.023,2011,9,39,4,No Holiday,930189.8533333334,975766.275,Warm,Fall,-0.4679102328464726,0
22,2011-10-07,993436.67,0,56.44,3.633,140.43475,7.706,2011,10,40,4,No Holiday,948861.86,978389.8666666667,Mild,Fall,-0.21821596094156007,0
22,2011-10-14,944337.32,0,62.63,3.583,140.4784194,7.706,2011,10,41,4,No Holiday,963696.0500000002,976694.3266666668,Warm,Fall,-0.5237757688711858,0
22,2011-10-21,981567.22,0,59.3,3.618,140.4616048,7.706,2011,10,42,4,No Holiday,973113.7366666667,979745.0375,Mild,Fall,-0.2920830663559965,0
22,2011-10-28,1099351.68,0,49.31,3.604,140.4447903,7.706,2011,10,43,4,No Holiday,1008418.7399999999,989421.5975,Mild,Fall,0.4409245391356159,0
22,2011-11-04,1106575.59,0,42.81,3.586,140.4279758,7.706,2011,11,44,4,No Holiday,1062498.1633333333,998987.9633333333,Mild,Fall,0.48588107220786525,0
22,2011-11-11,1051740.29,0,47.8,3.57,140.4111613,7.706,2011,11,45,4,No Holiday,1085889.1866666668,1005549.245,Mild,Fall,0.14462474731225283,0
22,2011-11-18,1007579.44,0,50.62,3.571,140.4127857,7.706,2011,11,46,4,No Holiday,1055298.4400000002,991029.5891666667,Mild,Fall,-0.13020131136284194,0
22,2011-11-25,1535857.49,1,46.28,3.536,140.4217857,7.706,2011,11,47,4,Holiday,1198392.4066666665,1042954.15,Mild,Fall,3.157429573596672,1
22,2011-12-02,1167621.14,0,49.11,3.501,140.4307857,7.706,2011,12,48,4,No Holiday,1237019.3566666667,1056553.0333333334,Mild,Winter,0.865785623550363,0
22,2011-12-09,1308967.44,0,45.35,3.47,140.4397857,7.706,2011,12,49,4,No Holiday,1337482.0233333332,1087515.2658333334,Mild,Winter,1.745425543010869,0
22,2011-12-16,1453153.33,0,39.11,3.445,140.4700795,7.706,2011,12,50,4,No Holiday,1309913.97,1133625.1475,Cold,Winter,2.6427370726861517,0
22,2011-12-23,1863195.68,0,39.83,3.413,140.528765,7.706,2011,12,51,4,No Holiday,1541772.1500000001,1209448.6075,Cold,Winter,5.1945521518880575,1
22,2011-12-30,982661.14,1,36.28,3.402,140.5874505,7.706,2011,12,52,4,Holiday,1433003.3833333335,1208550.6466666667,Cold,Winter,-0.28527527796184493,0
22,2012-01-06,895358.2,0,34.61,3.439,140.6461359,7.503,2012,1,1,4,No Holiday,1247071.6733333333,1204469.0533333335,Cold,Winter,-0.8285873498750496,0
22,2012-01-13,855437.57,0,39.0,3.523,140.7048214,7.503,2012,1,2,4,No Holiday,911152.3033333333,1193958.2491666668,Cold,Winter,-1.0770252627034196,0
22,2012-01-20,897027.44,0,29.16,3.542,140.8086118,7.503,2012,1,3,4,No Holiday,882607.7366666667,1177097.8958333333,Cold,Winter,-0.8181991745980155,0
22,2012-01-27,786459.23,0,35.68,3.568,140.9124021,7.503,2012,1,4,4,No Holiday,846308.0800000001,1150421.5325,Cold,Winter,-1.5062979174677773,0
22,2012-02-03,958487.75,0,40.58,3.633,141.0161924,7.503,2012,2,5,4,No Holiday,880658.14,1142650.4875,Mild,Winter,-0.43571344884206886,0
22,2012-02-10,1034448.07,1,35.68,3.655,141.1199827,7.503,2012,2,6,4,Holiday,926465.0166666666,1144889.54,Cold,Winter,0.0370101368973115,0
22,2012-02-17,1004749.41,0,36.25,3.703,141.2140357,7.503,2012,2,7,4,No Holiday,999228.41,1100630.5333333334,Cold,Winter,-0.1478134268640665,0
22,2012-02-24,912958.95,0,39.0,3.751,141.3007857,7.503,2012,2,8,4,No Holiday,984052.1433333332,1079408.6841666666,Cold,Winter,-0.7190526658228706,0
22,2012-03-02,974866.65,0,37.47,3.827,141.3875357,7.503,2012,3,9,4,No Holiday,964191.67,1051566.9516666667,Cold,Spring,-0.33378269949205625,0
22,2012-03-09,991127.01,0,41.72,3.876,141.4742857,7.503,2012,3,10,4,No Holiday,959650.87,1013064.7583333333,Mild,Spring,-0.23258965969689488,0
22,2012-03-16,966780.01,0,46.06,3.867,141.55478,7.503,2012,3,11,4,No Holiday,977591.2233333333,938363.4525,Mild,Spring,-0.3841082570645298,0
22,2012-03-23,992774.4,0,54.68,3.889,141.6269332,7.503,2012,3,12,4,No Holiday,983560.4733333333,939206.2241666666,Mild,Spring,-0.222337463446126,0
22,2012-03-30,965769.93,0,46.4,3.921,141.6990864,7.503,2012,3,13,4,No Holiday,975108.1133333333,945073.8683333333,Mild,Spring,-0.39039428428879125,0
22,2012-04-06,1197489.66,0,46.38,3.957,141.7712396,7.671,2012,4,14,4,No Holiday,1052011.33,973578.2091666666,Mild,Spring,1.0516662764376654,0
22,2012-04-13,939118.24,0,49.89,4.025,141.8433929,7.671,2012,4,15,4,No Holiday,1034125.9433333334,977085.7758333334,Mild,Spring,-0.5562556506286701,0
22,2012-04-20,1000342.87,0,58.81,4.046,141.9015262,7.671,2012,4,16,4,No Holiday,1045650.2566666667,994909.4125,Mild,Spring,-0.17523663136747075,0
22,2012-04-27,922539.94,0,51.42,4.023,141.9596595,7.671,2012,4,17,4,No Holiday,954000.35,991913.7616666667,Mild,Spring,-0.6594273252801618,0
22,2012-05-04,1005083.31,0,50.75,3.991,142.0177929,7.671,2012,5,18,4,No Holiday,975988.7066666667,989466.6983333332,Mild,Spring,-0.1457354681972469,0
22,2012-05-11,997868.63,0,56.72,3.947,142.0759262,7.671,2012,5,19,4,No Holiday,975163.96,988893.2999999999,Mild,Spring,-0.1906345602437551,0
22,2012-05-18,986612.02,0,61.9,3.899,142.0970115,7.671,2012,5,20,4,No Holiday,996521.32,995031.0558333333,Warm,Spring,-0.26068778069450843,0
22,2012-05-25,1047297.38,0,62.39,3.85,142.1032776,7.671,2012,5,21,4,No Holiday,1010592.6766666666,1001066.9500000001,Warm,Spring,0.11697520151890484,0
22,2012-06-01,1102857.37,0,70.01,3.798,142.1095438,7.671,2012,6,22,4,No Holiday,1045588.9233333333,1010377.8133333334,Warm,Summer,0.4627414870801582,0
22,2012-06-08,1061134.37,0,61.71,3.746,142.1158099,7.671,2012,6,23,4,No Holiday,1070429.7066666668,1018240.6766666668,Warm,Summer,0.20308689152547674,0
22,2012-06-15,1061219.19,0,66.56,3.683,142.1292548,7.671,2012,6,24,4,No Holiday,1075070.31,1023944.4091666667,Warm,Summer,0.20361475152583397,0
22,2012-06-22,1112449.3,0,70.61,3.629,142.1606464,7.671,2012,6,25,4,No Holiday,1078267.62,1036167.6900000001,Warm,Summer,0.5224349104854454,0
22,2012-06-29,1053881.78,0,70.99,3.577,142.1920381,7.671,2012,6,26,4,No Holiday,1075850.09,1024200.3666666667,Warm,Summer,0.15795187431257382,0
22,2012-07-06,1097786.14,0,77.41,3.538,142.2234298,7.753,2012,7,27,4,No Holiday,1088039.0733333332,1037422.6916666668,Warm,Summer,0.4311817196949073,0
22,2012-07-13,971361.38,0,75.81,3.561,142.2548214,7.753,2012,7,28,4,No Holiday,1041009.7666666667,1035007.5675,Warm,Summer,-0.3555970336521109,0
22,2012-07-20,991969.37,0,76.57,3.61,142.2337569,7.753,2012,7,29,4,No Holiday,1020372.2966666665,1040793.3533333334,Warm,Summer,-0.22734740374426832,0
22,2012-07-27,925731.21,0,73.52,3.701,142.2126924,7.753,2012,7,30,4,No Holiday,963020.6533333333,1034180.6783333333,Warm,Summer,-0.6395671061886344,0
22,2012-08-03,1007257.83,0,72.99,3.698,142.1916279,7.753,2012,8,31,4,No Holiday,974986.1366666667,1034963.1116666667,Warm,Summer,-0.1322027857169473,0
22,2012-08-10,973812.79,0,76.74,3.772,142.1705634,7.753,2012,8,32,4,No Holiday,968933.9433333334,1033896.5091666668,Warm,Summer,-0.34034118263256036,0
22,2012-08-17,981273.26,0,74.92,3.84,142.2157385,7.753,2012,8,33,4,No Holiday,987447.96,1028394.4991666666,Warm,Summer,-0.2939124665647362,0
22,2012-08-24,1060906.75,0,70.42,3.874,142.3105933,7.753,2012,8,34,4,No Holiday,1005330.9333333332,1024898.6141666668,Warm,Summer,0.20167034479968557,0
22,2012-08-31,1022270.86,0,71.93,3.884,142.4054482,7.753,2012,8,35,4,No Holiday,1021483.6233333332,1021659.9883333333,Warm,Summer,-0.038772250216137026,0
22,2012-09-07,996628.8,1,73.3,3.921,142.500303,7.753,2012,9,36,4,Holiday,1026602.1366666667,1016277.4558333334,Warm,Fall,-0.1983503898151318,0
22,2012-09-14,918049.28,0,66.42,3.988,142.5938833,7.753,2012,9,37,4,No Holiday,978982.98,1000077.4541666666,Warm,Fall,-0.6873740334764459,0
22,2012-09-21,921612.53,0,63.38,4.056,142.6798167,7.753,2012,9,38,4,No Holiday,945430.2033333335,989055.0166666666,Warm,Fall,-0.6651988725913174,0
22,2012-09-28,976479.51,0,62.17,4.018,142.76575,7.753,2012,9,39,4,No Holiday,938713.7733333333,978946.1308333334,Warm,Fall,-0.3237453936658616,0
22,2012-10-05,1009887.36,0,62.09,4.027,142.8516833,7.543,2012,10,40,4,No Holiday,969326.4666666668,982156.6291666668,Warm,Fall,-0.11583844114323713,0
22,2012-10-12,1004039.84,0,54.18,4.029,142.9376167,7.543,2012,10,41,4,No Holiday,996802.2366666667,983162.5016666666,Mild,Fall,-0.15222929128819113,0
22,2012-10-19,978027.95,0,55.28,4.0,142.8633629,7.543,2012,10,42,4,No Holiday,997318.3833333333,987520.5633333334,Mild,Fall,-0.31410899259353514,0
22,2012-10-26,1094422.69,0,57.58,3.917,142.7624113,7.543,2012,10,43,4,No Holiday,1025496.8266666665,994784.3016666668,Mild,Fall,0.41024997342981656,0
23,2010-02-05,1364721.58,0,15.25,2.788,131.5279032,5.892,2010,2,5,4,No Holiday,1364721.58,1364721.58,Cold,Winter,-0.10101066742626774,0
23,2010-02-12,1380892.08,1,18.75,2.771,131.5866129,5.892,2010,2,6,4,Holiday,1372806.83,1372806.83,Cold,Winter,-0.036046233526265396,0
23,2010-02-19,1319588.04,0,26.7,2.747,131.637,5.892,2010,2,7,4,No Holiday,1355067.2333333334,1355067.2333333334,Cold,Winter,-0.28233312968798596,0
23,2010-02-26,1198709.65,0,32.68,2.753,131.686,5.892,2010,2,8,4,No Holiday,1299729.9233333333,1315977.8375,Cold,Winter,-0.7679579512515563,0
23,2010-03-05,1311175.93,0,33.15,2.766,131.735,5.892,2010,3,9,4,No Holiday,1276491.2066666668,1315017.456,Cold,Spring,-0.3161284955736763,0
23,2010-03-12,1408082.96,0,36.07,2.805,131.784,5.892,2010,3,10,4,No Holiday,1305989.5133333334,1330528.3733333333,Cold,Spring,0.073192202294698,0
23,2010-03-19,1229008.32,0,43.01,2.834,131.8242903,5.892,2010,3,11,4,No Holiday,1316089.07,1316025.5085714287,Mild,Spring,-0.6462340747806373,0
23,2010-03-26,1310701.8,0,38.59,2.831,131.863129,5.892,2010,3,12,4,No Holiday,1315931.0266666666,1315360.045,Cold,Spring,-0.31803329672670194,0
23,2010-04-02,1556627.62,0,40.5,2.826,131.9019677,5.435,2010,4,13,4,No Holiday,1365445.9133333333,1342167.5533333335,Mild,Spring,0.6699653228394141,0
23,2010-04-09,1264434.7,0,56.82,2.849,131.9408065,5.435,2010,4,14,4,No Holiday,1377254.7066666668,1334394.268,Mild,Spring,-0.5039097977436652,0
23,2010-04-16,1288823.72,0,44.25,2.885,131.9809,5.435,2010,4,15,4,No Holiday,1369962.0133333334,1330251.490909091,Mild,Spring,-0.40592773920027836,0
23,2010-04-23,1315023.08,0,46.4,2.895,132.0226667,5.435,2010,4,16,4,No Holiday,1289427.1666666667,1328982.4566666668,Mild,Spring,-0.3006727012643845,0
23,2010-04-30,1259414.52,0,45.47,2.935,132.0644333,5.435,2010,4,17,4,No Holiday,1287753.7733333334,1320206.8683333334,Mild,Spring,-0.5240782001910916,0
23,2010-05-07,1365552.28,0,61.04,2.981,132.1062,5.435,2010,5,18,4,No Holiday,1313329.9600000002,1318928.5516666668,Warm,Spring,-0.0976733584227905,0
23,2010-05-14,1303055.09,0,45.33,2.983,132.152129,5.435,2010,5,19,4,No Holiday,1309340.63,1317550.8058333334,Mild,Spring,-0.3487536941385002,0
23,2010-05-21,1327424.28,0,57.94,2.961,132.2230323,5.435,2010,5,20,4,No Holiday,1332010.55,1328277.0250000001,Mild,Spring,-0.2508513019458287,0
23,2010-05-28,1571158.56,0,69.26,2.906,132.2939355,5.435,2010,5,21,4,No Holiday,1400545.9766666666,1349942.2441666669,Warm,Spring,0.7283428801898298,0
23,2010-06-04,1514435.51,0,64.94,2.857,132.3648387,5.435,2010,6,22,4,No Holiday,1471006.116666667,1358804.9566666668,Warm,Summer,0.5004599555844353,0
23,2010-06-11,1439432.06,0,58.35,2.83,132.4357419,5.435,2010,6,23,4,No Holiday,1508342.0433333332,1376340.2683333333,Mild,Summer,0.19913614557255396,0
23,2010-06-18,1507708.93,0,60.29,2.805,132.4733333,5.435,2010,6,24,4,No Holiday,1487192.1666666667,1392757.5291666668,Warm,Summer,0.47343614916020094,0
23,2010-06-25,1415204.88,0,69.83,2.81,132.4976,5.435,2010,6,25,4,No Holiday,1454115.29,1380972.3008333333,Warm,Summer,0.10180427372607613,0
23,2010-07-02,1549113.18,0,64.76,2.815,132.5218667,5.326,2010,7,26,4,No Holiday,1490675.663333333,1404695.5075,Warm,Summer,0.6397763156550015,0
23,2010-07-09,1417535.78,0,77.16,2.806,132.5461333,5.326,2010,7,27,4,No Holiday,1460617.9466666665,1415421.5125,Warm,Summer,0.11116858521783733,0
23,2010-07-16,1413124.11,0,73.94,2.796,132.5667742,5.326,2010,7,28,4,No Holiday,1459924.3566666667,1423596.5983333334,Warm,Summer,0.09344485100407655,0
23,2010-07-23,1333634.45,0,70.2,2.784,132.5825806,5.326,2010,7,29,4,No Holiday,1388098.1133333335,1429781.5925,Warm,Summer,-0.2259021551369624,0
23,2010-07-30,1319773.55,0,69.71,2.792,132.5983871,5.326,2010,7,30,4,No Holiday,1355510.7033333334,1425966.6983333332,Warm,Summer,-0.2815878495709339,0
23,2010-08-06,1417013.07,0,70.03,2.792,132.6141935,5.326,2010,8,31,4,No Holiday,1356807.0233333332,1435463.1966666665,Warm,Summer,0.10906861556669062,0
23,2010-08-13,1346345.97,0,67.43,2.81,132.63,5.326,2010,8,32,4,No Holiday,1361044.1966666665,1437040.0041666667,Warm,Summer,-0.17483405577030342,0
23,2010-08-20,1439901.05,0,68.65,2.796,132.6616129,5.326,2010,8,33,4,No Holiday,1401086.6966666665,1426101.8783333332,Warm,Summer,0.20102029695035684,0
23,2010-08-27,1584623.36,0,63.25,2.77,132.6932258,5.326,2010,8,34,4,No Holiday,1456956.7933333332,1431950.8658333335,Warm,Summer,0.7824372563425002,0
23,2010-09-03,1405119.23,0,72.91,2.735,132.7248387,5.326,2010,9,35,4,No Holiday,1476547.8800000001,1429091.4633333331,Warm,Fall,0.06128551779623149,0
23,2010-09-10,1272842.85,1,63.21,2.717,132.7564516,5.326,2010,9,36,4,Holiday,1420861.8133333335,1409519.29,Warm,Fall,-0.47013034102332174,0
23,2010-09-17,1159132.58,0,55.3,2.716,132.7670667,5.326,2010,9,37,4,No Holiday,1279031.5533333335,1388179.9316666669,Mild,Fall,-0.9269574842264646,0
23,2010-09-24,1099055.65,0,57.75,2.718,132.7619333,5.326,2010,9,38,4,No Holiday,1177010.36,1350675.1375,Mild,Fall,-1.1683145076889474,0
23,2010-10-01,1129909.44,0,62.07,2.717,132.7568,5.287,2010,10,39,4,No Holiday,1129365.89,1326706.2758333334,Warm,Fall,-1.0443604554939283,0
23,2010-10-08,1179851.68,0,50.75,2.776,132.7516667,5.287,2010,10,40,4,No Holiday,1136272.2566666666,1307266.9066666667,Mild,Fall,-0.8437192044937705,0
23,2010-10-15,1119809.71,0,45.55,2.878,132.7633548,5.287,2010,10,41,4,No Holiday,1143190.2766666666,1289448.1783333332,Mild,Fall,-1.0849357773450072,0
23,2010-10-22,1147503.92,0,43.19,2.919,132.8170968,5.287,2010,10,42,4,No Holiday,1149055.1033333333,1275092.3758333332,Mild,Fall,-0.9736752303639131,0
23,2010-10-29,1112871.23,0,48.68,2.938,132.8708387,5.287,2010,10,43,4,No Holiday,1126728.2866666666,1249747.2225,Mild,Fall,-1.1128108848139466,0
23,2010-11-05,1203119.96,0,36.6,2.938,132.9245806,5.287,2010,11,44,4,No Holiday,1154498.3699999999,1237811.7216666667,Cold,Fall,-0.7502396807915506,0
23,2010-11-12,1387953.75,0,35.59,2.961,132.9783226,5.287,2010,11,45,4,No Holiday,1234648.3133333332,1233482.78,Cold,Fall,-0.007676214421189809,0
23,2010-11-19,1314994.32,0,41.66,3.03,132.9172,5.287,2010,11,46,4,No Holiday,1302022.6766666668,1211013.6933333331,Mild,Fall,-0.3007882435864503,0
23,2010-11-26,2072685.05,1,34.95,3.07,132.8369333,5.287,2010,11,47,4,Holiday,1591877.7066666668,1266644.1783333335,Cold,Fall,2.7432085002204527,0
23,2010-12-03,1617025.41,0,34.3,3.065,132.7566667,5.287,2010,12,48,4,No Holiday,1668234.9266666668,1295326.0583333333,Cold,Winter,0.912611390441604,0
23,2010-12-10,1872365.99,0,20.12,3.132,132.6764,5.287,2010,12,49,4,No Holiday,1854025.4833333332,1354762.1758333333,Cold,Winter,1.9384334881750238,0
23,2010-12-17,2238573.48,0,23.05,3.139,132.6804516,5.287,2010,12,50,4,No Holiday,1909321.6266666667,1449721.995,Cold,Winter,3.409659626995145,1
23,2010-12-24,2734277.1,0,22.96,3.15,132.7477419,5.287,2010,12,51,4,No Holiday,2281738.856666667,1583419.2999999998,Cold,Winter,5.401132064797433,1
23,2010-12-31,1169773.85,1,19.05,3.177,132.8150323,5.287,2010,12,52,4,Holiday,2047541.4766666666,1582579.4808333332,Cold,Winter,-0.8842065438395206,0
